Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[159]    0.0    0.00    0.00     146         camlBytes__is_space_1101 [159]
-----------------------------------------------
                                   1             camlMoGeneration__iter_4471 <cycle 2> [212]
                                 120             camlMoGraph__is_decryptable_6032 <cycle 2> [126]
                0.00    0.00       1/4307        camlUnix__entry [60]
                0.00    0.00      21/4307        camlMoGraph__display_with_feh_5721 [14]
[160]    0.0    0.00    0.00     143         camlBytes__cat_1092 <cycle 2> [160]
                0.00    0.00     176/288         camlMoGraph__get_parent_vertex_6046 [147]
                0.00    0.00      37/95          camlMoGraph__create_5657 [168]
                                 176             camlMoGraph__is_decryptable_6032 <cycle 2> [126]
                                  10             camlMoGraph__step_6073 <cycle 2> [148]
-----------------------------------------------
                                  51             camlBytes__escaped_1107 <cycle 1> [155]
                0.00    0.00       1/130317      camlFormat__pp_print_list_1326 [331]
                0.00    0.00       1/130317      camlFormat__output_acc_1497 [328]
                0.00    0.00      70/130317      camlCore_kernel__Sequence__fun_7902 [16088]
[161]    0.0    0.00    0.00     123         caml_input_val_from_string <cycle 1> [161]
                                 123             intern_rec <cycle 1> [65]
-----------------------------------------------
                                 120             camlBytes__iter_1073 <cycle 2> [106]
[162]    0.0    0.00    0.00     120         camlMoGraph__get_child_vertex_6051 <cycle 2> [162]
                0.00    0.00     112/41625       caml_input_value_from_malloc [69]
                                 120             camlMoGraph__is_decryptable_6032 <cycle 2> [126]
-----------------------------------------------
                0.00    0.00       8/112         camlCore_kernel__Core_list__fun_4905 [9548]
                0.00    0.00      16/112         camlCore_kernel__Core_list__fun_4889 [9542]
                0.00    0.00      32/112         camlCore_kernel__Core_list__remove_consecutive_duplicates_2820 [9732]
                0.00    0.00      56/112         camlCore_kernel__Core_list__fun_4897 [9544]
[163]    0.0    0.00    0.00     112         camlMoGraph__get_child_vertices_6049 [163]
                0.00    0.00     112/10633       caml_apply11 [81]
-----------------------------------------------
                0.00    0.00       2/102         camlBytes__map_1117 [18]
                0.00    0.00       6/102         camlMoGraph__step_6073 <cycle 2> [148]
                0.00    0.00      94/102         camlCore_kernel__Core_list__loop_3041 [9695]
[164]    0.0    0.00    0.00     102         camlMoGraph__f_6010 [164]
                0.00    0.00      70/10633       caml_apply11 [81]
                0.00    0.00      70/41625       caml_input_value_from_malloc [69]
                0.00    0.00       4/5899        caml_apply12 [86]
                0.00    0.00       4/130317      camlMosynth__entry <cycle 1> [66]
-----------------------------------------------
                0.00    0.00       5/101         camlCryptokit__derive_2844 [17971]
                0.00    0.00      96/101         camlWeak__find_or_1174 [185]
[165]    0.0    0.00    0.00     101         camlWeak__add_aux_1143 [165]
                0.00    0.00      96/1027        camlList__rev_sort_1267 <cycle 3> [152]
                0.00    0.00      48/130317      camlWeak__loop_1164 <cycle 1> [85]
                0.00    0.00       5/130317      intern_rec <cycle 1> [65]
-----------------------------------------------
                0.00    0.00       1/97          camlTyperep_lib__Type_abstract__Make3_1513 [22439]
                0.00    0.00      96/97          camlList__rev_sort_1267 <cycle 3> [152]
[166]    0.0    0.00    0.00      97         camlFilename__is_implicit_1060 [166]
-----------------------------------------------
                                  14             caml_MD5Transform <cycle 1> [167]
                                   3             _fini <cycle 1> [24100]
                0.00    0.00       7/130317      caml_get_public_method [23279]
                0.00    0.00      10/130317      caml_obj_block [259]
                0.00    0.00      18/130317      camlWeak__find_or_1174 [185]
                0.00    0.00      58/130317      camlList__rev_sort_1267 <cycle 3> [152]
[167]    0.0    0.00    0.00      96+14      caml_MD5Transform <cycle 1> [167]
                0.00    0.00      54/54          caml_gc_counters [181]
                0.00    0.00      26/92          caml_make_vect [170]
                0.00    0.00      18/148143      caml_output_value_to_block [63]
                                  18             caml_gc_quick_stat <cycle 1> [209]
                                  10             intern_rec <cycle 1> [65]
                                  14             caml_MD5Transform <cycle 1> [167]
-----------------------------------------------
                0.00    0.00       1/95          camlMoGraph__assign_families_5996 [20796]
                0.00    0.00       1/95          camlMoSmt__lt_bool_1831 [43]
                0.00    0.00       2/95          camlMoGraph__get_parent_edges_6034 [291]
                0.00    0.00       2/95          camlMoGraph__replace_edge_5988 [32]
                0.00    0.00       4/95          camlMoSmt__inc_1824 [22]
                0.00    0.00       5/95          camlMoSmt__msg_1828 [29]
                0.00    0.00      13/95          camlMoGraph__display_with_feh_5721 [14]
                0.00    0.00      14/95          camlBytes__blit_1061 <cycle 2> [3]
                0.00    0.00      16/95          camlCore_kernel__Monad__Make_1088 [14586]
                0.00    0.00      37/95          camlBytes__cat_1092 <cycle 2> [160]
[168]    0.0    0.00    0.00      95         camlMoGraph__create_5657 [168]
                0.00    0.00      65/10633       caml_apply11 [81]
-----------------------------------------------
                                  43             camlList__rev_sort_1267 <cycle 3> [152]
                0.00    0.00       1/1027        camlCryptokit__ofb_init_3652 [18312]
                0.00    0.00       1/1027        camlCryptokit__increment_counter_1625 [18284]
                0.00    0.00       1/1027        camlCryptokit__ctr_init_3674 [17964]
                0.00    0.00       1/1027        camlCryptokit__cipher_padded_decrypt_init_3759 [17956]
                0.00    0.00       1/1027        camlCryptokit__mac_final_triple_init_3818 [18288]
                0.00    0.00       1/1027        camlCryptokit__sha3_init_4056 [55]
                0.00    0.00       1/1027        camlCryptokit__ripemd160_init_4085 [52]
                0.00    0.00       1/1027        camlCryptokit__make_block_cipher_2274 [18290]
                0.00    0.00       1/1027        camlCryptokit__fun_5367 [18186]
                0.00    0.00       1/1027        camlCryptokit__des_final_triple_des_2410 [17975]
                0.00    0.00       1/1027        camlCryptokit__relative_prime_2620 [18319]
                0.00    0.00       1/1027        camlCryptokit__mod_power_CRT_2641 [18299]
                0.00    0.00       1/1027        camlCryptokit__compress_init_4518 [17962]
                0.00    0.00       1/1027        camlCryptokit__mod_power_3240 [18298]
                0.00    0.00       2/1027        camlCryptokit__cipher_init_3713 [17954]
                0.00    0.00       2/1027        camlCryptokit__mac_init_3792 [18289]
                0.00    0.00       2/1027        camlCryptokit__cipher_init_3875 [17955]
                0.00    0.00       2/1027        camlCryptokit__sha512_init_4025 [18329]
                0.00    0.00       2/1027        camlCryptokit__md5_init_4115 [18293]
                0.00    0.00       2/1027        camlCryptokit__des_2303 [17973]
                0.00    0.00       2/1027        camlCryptokit__aes_2398 [17939]
                0.00    0.00       2/1027        camlCryptokit__system_rng_2453 [18335]
                0.00    0.00       2/1027        camlCryptokit__egd_rng_init_4228 [17982]
                0.00    0.00       2/1027        camlCryptokit__mod_power_2629 [18297]
                0.00    0.00       3/1027        camlCryptokit__sha1_init_3905 [18321]
                0.00    0.00       3/1027        camlCryptokit__entry [37]
                0.00    0.00      11/1027        camlCryptokit__cfb_encrypt_init_3608 [17953]
[169]    0.0    0.00    0.00      94         camlWeak__test_shrink_bucket_1132 <cycle 3> [169]
                0.00    0.00      92/150         camlWeak__count_bucket_1122 [158]
                0.00    0.00      51/87          camlWeak__next_sz_1128 [172]
                0.00    0.00      51/350         caml_gc_set [142]
                0.00    0.00      43/130317      camlLazy__entry <cycle 1> [109]
